time,frame,fps,current_point,allocated_chunks,active_compute_cores,chunks_generation_queue
40.55,2433,60,8,3982,0,0
40.56667,2434,58,8,3966,0,0
40.58333,2435,61,8,3986,20,20
40.6,2436,60,8,4050,63,63
40.61666,2437,57,8,4058,63,63
40.63334,2438,63,8,4058,43,43
40.65,2439,60,8,4058,63,63
40.66667,2440,60,8,4058,20,20
40.68333,2441,57,8,4058,29,29
40.7,2442,59,8,4058,9,9
40.71667,2443,58,8,4058,9,9
40.73333,2444,62,8,4058,0,0
40.75,2445,60,8,4058,0,0
40.76667,2446,60,8,4058,0,0
40.78333,2447,60,8,4058,0,0
40.8,2448,60,8,4058,0,0
40.81667,2449,59,8,4058,0,0
40.83333,2450,61,8,4058,0,0
40.85,2451,59,8,4058,0,0
40.86666,2452,61,8,4058,0,0
40.88334,2453,60,8,4054,0,0
40.9,2454,59,8,4054,0,0
40.91667,2455,57,8,4078,24,24
40.93333,2456,61,8,4098,44,44
40.95,2457,62,8,4098,44,44
40.96667,2458,60,8,4098,20,20
40.98333,2459,60,8,4098,0,0
41,2460,60,8,4098,0,0
41.01667,2461,58,8,4098,0,0
41.03333,2462,62,8,4098,0,0
41.05,2463,60,8,4098,0,0
41.06667,2464,60,8,4098,0,0
41.08333,2465,60,8,4098,0,0
41.1,2466,59,8,4098,0,0
41.11666,2467,60,8,4098,0,0
41.13334,2468,58,8,4098,0,0
41.15,2469,62,8,4098,0,0
41.16667,2470,60,8,4098,0,0
41.18333,2471,57,8,4098,0,0
41.2,2472,62,8,4098,0,0
41.21667,2473,61,8,4098,0,0
41.23333,2474,60,8,4098,0,0
41.25,2475,59,8,4098,0,0
41.26667,2476,58,8,4098,0,0
41.28333,2477,62,8,4098,0,0
41.3,2478,60,8,4098,0,0
41.31667,2479,58,8,4098,0,0
41.33333,2480,62,8,4098,0,0
41.35,2481,58,8,4098,0,0
41.36666,2482,61,8,4098,0,0
41.38334,2483,61,8,4098,0,0
41.4,2484,60,8,4098,0,0
41.41667,2485,58,8,4098,0,0
41.43333,2486,62,8,4098,0,0
41.45,2487,59,8,4098,0,0
41.46667,2488,59,8,4098,0,0
41.48333,2489,62,8,4098,0,0
41.5,2490,58,8,4098,0,0
41.51667,2491,62,8,4098,0,0
41.53333,2492,60,8,4098,0,0
41.55,2493,60,8,4098,0,0
41.56667,2494,60,8,4098,0,0
41.58333,2495,60,8,4098,0,0
41.6,2496,59,8,4098,0,0
41.61666,2497,58,8,4098,0,0
41.63334,2498,63,8,4098,0,0
41.65,2499,59,8,4098,0,0
41.66667,2500,58,8,4098,0,0
41.68333,2501,62,8,4098,0,0
41.7,2502,58,8,4098,0,0
41.71667,2503,62,8,4098,0,0
41.73333,2504,58,8,4098,0,0
41.75,2505,62,8,4098,0,0
41.76667,2506,58,8,4098,0,0
41.78333,2507,62,8,4098,0,0
41.8,2508,59,8,4098,0,0
41.81667,2509,61,8,4098,0,0
41.83333,2510,60,8,4098,0,0
41.85,2511,59,8,4098,0,0
41.86666,2512,59,8,4098,0,0
41.88334,2513,62,8,4098,0,0
41.9,2514,60,8,4098,0,0
41.91667,2515,57,8,4098,0,0
41.93333,2516,62,8,4098,0,0
41.95,2517,61,8,4098,0,0
41.96667,2518,59,8,4098,0,0
41.98333,2519,61,8,4098,0,0
42,2520,59,8,4098,0,0
42.01667,2521,61,8,4098,0,0
42.03333,2522,57,8,4098,0,0
42.05,2523,63,8,4098,0,0
42.06667,2524,60,8,4098,0,0
42.08333,2525,60,8,4098,0,0
42.1,2526,60,8,4098,0,0
42.11666,2527,59,8,4098,0,0
42.13334,2528,61,8,4098,0,0
42.15,2529,60,8,4098,0,0
42.16667,2530,59,8,4098,0,0
42.18333,2531,61,8,4098,0,0
42.2,2532,60,8,4098,0,0
42.21667,2533,60,8,4098,0,0
42.23333,2534,58,8,4098,0,0
42.25,2535,62,8,4098,0,0
42.26667,2536,60,8,4098,0,0
42.28333,2537,58,8,4098,0,0
42.3,2538,62,8,4098,0,0
42.31667,2539,59,8,4098,0,0
42.33333,2540,59,8,4098,0,0
42.35,2541,60,8,4098,0,0
42.36666,2542,61,8,4098,0,0
42.38334,2543,58,8,4098,0,0
42.4,2544,62,8,4098,0,0
42.41667,2545,60,8,4098,0,0
42.43333,2546,57,8,4098,0,0
42.45,2547,63,8,4098,0,0
42.46667,2548,59,8,4098,0,0
42.48333,2549,60,8,4098,0,0
42.5,2550,60,8,4098,0,0
42.51667,2551,60,8,4098,0,0
42.53333,2552,60,8,4098,0,0
42.55,2553,60,8,4098,0,0
42.56667,2554,60,8,4098,0,0
42.58333,2555,58,8,4098,0,0
42.6,2556,62,8,4098,0,0
42.61666,2557,60,8,4098,0,0
42.63334,2558,60,8,4098,0,0
42.65,2559,60,8,4098,0,0
42.66667,2560,60,8,4098,0,0
42.68333,2561,60,8,4098,0,0
42.7,2562,60,8,4098,0,0
42.71667,2563,60,8,4098,0,0
42.73333,2564,58,8,4098,0,0
42.75,2565,62,8,4098,0,0
42.76667,2566,58,8,4098,0,0
42.78333,2567,62,8,4098,0,0
42.8,2568,57,8,4098,0,0
42.81667,2569,60,8,4098,0,0
42.83333,2570,62,8,4098,0,0
42.85,2571,60,8,4098,0,0
42.86666,2572,60,8,4098,0,0
42.88334,2573,60,8,4098,0,0
42.9,2574,59,8,4098,0,0
42.91667,2575,61,8,4098,0,0
42.93333,2576,58,8,4098,0,0
42.95,2577,62,8,4098,0,0
42.96667,2578,58,8,4098,0,0
42.98333,2579,62,8,4098,0,0
43,2580,60,8,4098,0,0
43.01667,2581,60,8,4098,0,0
43.03333,2582,60,8,4098,0,0
43.05,2583,60,8,4098,0,0
43.06667,2584,60,8,4098,0,0
43.08333,2585,60,8,4098,0,0
43.1,2586,60,8,4098,0,0
43.11666,2587,60,8,4098,0,0
43.13334,2588,60,8,4098,0,0
43.15,2589,59,8,4098,0,0
43.16667,2590,58,8,4098,0,0
43.18333,2591,63,8,4098,0,0
43.2,2592,60,8,4098,0,0
43.21667,2593,60,8,4098,0,0
43.23333,2594,59,8,4098,0,0
43.25,2595,61,8,4098,0,0
43.26667,2596,60,8,4098,0,0
43.28333,2597,59,8,4098,0,0
43.3,2598,61,8,4098,0,0
43.31667,2599,60,8,4098,0,0
43.33333,2600,59,8,4098,0,0
43.35,2601,61,8,4098,0,0
43.36666,2602,58,8,4098,0,0
43.38334,2603,62,8,4098,0,0
43.4,2604,60,8,4098,0,0
43.41667,2605,59,8,4098,0,0
43.43333,2606,61,8,4098,0,0
43.45,2607,59,8,4098,0,0
43.46667,2608,59,8,4098,0,0
43.48333,2609,61,8,4098,0,0
43.5,2610,58,8,4098,0,0
43.51667,2611,63,8,4098,0,0
43.53333,2612,58,8,4098,0,0
43.55,2613,62,8,4098,0,0
43.56667,2614,58,8,4098,0,0
43.58333,2615,61,8,4098,0,0
43.6,2616,61,8,4098,0,0
43.61666,2617,60,8,4098,0,0
43.63334,2618,60,8,4098,0,0
43.65,2619,58,8,4098,0,0
43.66667,2620,61,8,4098,0,0
43.68333,2621,60,8,4098,0,0
43.7,2622,59,8,4098,0,0
43.71667,2623,61,8,4098,0,0
43.73333,2624,58,8,4098,0,0
43.75,2625,62,8,4098,0,0
43.76667,2626,60,8,4098,0,0
43.78333,2627,59,8,4098,0,0
43.8,2628,60,8,4098,0,0
43.81667,2629,58,8,4098,0,0
43.83333,2630,63,8,4098,0,0
43.85,2631,60,8,4098,0,0
43.86666,2632,58,8,4098,0,0
43.88334,2633,62,8,4098,0,0
43.9,2634,60,8,4098,0,0
43.91667,2635,60,8,4098,0,0
43.93333,2636,60,8,4098,0,0
43.95,2637,59,8,4098,0,0
43.96667,2638,61,8,4098,0,0
43.98333,2639,58,8,4098,0,0
44,2640,61,8,4098,0,0
44.01667,2641,58,8,4098,0,0
44.03333,2642,62,8,4098,0,0
44.05,2643,60,8,4098,0,0
44.06667,2644,60,8,4098,0,0
44.08333,2645,59,8,4098,0,0
44.1,2646,61,8,4098,0,0
44.11666,2647,59,8,4098,0,0
44.13334,2648,60,8,4098,0,0
44.15,2649,60,8,4098,0,0
44.16667,2650,59,8,4098,0,0
44.18333,2651,61,8,4098,0,0
44.2,2652,59,8,4098,0,0
44.21667,2653,60,8,4098,0,0
44.23333,2654,60,8,4098,0,0
44.25,2655,59,8,4098,0,0
44.26667,2656,61,8,4098,0,0
44.28333,2657,60,8,4098,0,0
44.3,2658,59,8,4098,0,0
44.31667,2659,61,8,4098,0,0
44.33333,2660,60,8,4098,0,0
44.35,2661,60,8,4098,0,0
44.36666,2662,59,9,4098,0,0
44.38334,2663,60,9,4098,0,0
44.4,2664,60,9,4162,63,63
44.41667,2665,60,9,4226,63,63
44.43333,2666,60,9,4226,63,63
44.45,2667,59,9,4226,15,15
44.46667,2668,60,9,4186,48,48
44.48333,2669,61,9,4226,63,63
44.5,2670,60,9,4082,63,63
44.51667,2671,48,9,4082,36,36
44.53333,2672,59,9,4086,40,40
44.55,2673,60,9,4086,63,63
44.56667,2674,60,9,4086,50,50
44.58333,2675,60,9,4086,36,36
44.6,2676,60,9,4094,40,40
44.61666,2677,60,9,4118,63,63
44.63334,2678,60,9,4130,50,50
44.65,2679,60,9,4130,63,63
44.66667,2680,60,9,4130,13,13
44.68333,2681,59,9,4130,41,41
44.7,2682,59,9,4130,28,28
44.71667,2683,61,9,4150,48,48
44.73333,2684,60,9,4206,43,43
44.75,2685,60,9,4206,63,63
44.76667,2686,59,9,4206,55,55
44.78333,2687,58,9,4198,43,43
44.8,2688,63,9,4230,48,48
44.81667,2689,60,9,4258,43,43
44.83333,2690,59,9,4322,55,55
44.85,2691,60,9,4322,63,63
44.86666,2692,59,9,4322,36,36
44.88334,2693,59,9,4322,48,48
44.9,2694,62,9,4322,48,48
44.91667,2695,60,9,4322,57,57
44.93333,2696,58,9,4322,40,40
44.95,2697,62,9,4322,63,63
44.96667,2698,59,9,4322,35,35
44.98333,2699,61,9,4322,52,52
45,2700,60,9,4322,41,41
45.01667,2701,58,9,4322,28,28
45.03333,2702,60,9,4322,28,28
45.05,2703,57,9,4322,0,0
45.06667,2704,58,9,4322,0,0
45.08333,2705,59,9,4322,0,0
45.1,2706,57,9,4322,0,0
45.11666,2707,63,9,4322,0,0
45.13334,2708,59,9,4322,0,0
45.15,2709,58,9,4322,0,0
45.16667,2710,62,9,4354,36,36
45.18333,2711,61,9,4386,63,63
45.2,2712,57,9,4386,63,63
45.21667,2713,62,9,4386,27,27
45.23333,2714,58,9,4386,16,16
45.25,2715,62,9,4386,16,16
45.26667,2716,60,9,4386,5,5
45.28333,2717,58,9,4386,0,0
45.3,2718,62,9,4386,0,0
45.31667,2719,58,9,4386,0,0
45.33333,2720,62,9,4386,0,0
45.35,2721,60,9,4386,0,0
45.36666,2722,60,9,4386,0,0
45.38334,2723,59,9,4386,0,0
45.4,2724,61,9,4386,0,0
45.41667,2725,60,9,4386,0,0
45.43333,2726,60,9,4386,0,0
45.45,2727,59,9,4386,0,0
45.46667,2728,60,9,4386,0,0
45.48333,2729,60,9,4386,0,0
45.5,2730,60,9,4386,0,0
45.51667,2731,60,9,4386,0,0
45.53333,2732,60,9,4386,0,0
45.55,2733,57,9,4450,63,63
45.56667,2734,63,9,4450,63,63
45.58333,2735,60,9,4450,63,63
45.6,2736,60,9,4450,19,19
45.61666,2737,50,9,4450,1,1
45.63334,2738,58,9,4450,1,1
45.65,2739,61,9,4450,1,1
45.66667,2740,61,9,4450,0,0
45.68333,2741,59,9,4450,0,0
45.7,2742,61,9,4450,0,0
45.71667,2743,59,9,4450,0,0
45.73333,2744,61,9,4450,0,0
45.75,2745,60,9,4450,0,0
45.76667,2746,60,9,4450,0,0
45.78333,2747,60,9,4450,0,0
45.8,2748,60,9,4450,0,0
45.81667,2749,60,9,4450,0,0
45.83333,2750,60,9,4450,0,0
45.85,2751,59,9,4450,0,0
45.86666,2752,61,9,4450,0,0
45.88334,2753,60,9,4450,0,0
45.9,2754,60,9,4450,0,0
45.91667,2755,58,9,4450,0,0
45.93333,2756,60,9,4450,0,0
45.95,2757,61,9,4450,0,0
45.96667,2758,59,9,4450,0,0
45.98333,2759,58,9,4450,0,0
46,2760,62,9,4450,0,0
46.01667,2761,60,9,4450,0,0
46.03333,2762,60,9,4450,0,0
46.05,2763,60,9,4450,0,0
46.06667,2764,60,9,4450,0,0
46.08333,2765,60,9,4450,0,0
46.1,2766,58,9,4450,0,0
46.11666,2767,62,9,4450,0,0
46.13334,2768,60,9,4450,0,0
46.15,2769,57,9,4450,0,0
46.16667,2770,61,9,4450,0,0
46.18333,2771,60,9,4450,0,0
46.2,2772,58,9,4450,0,0
46.21667,2773,64,9,4450,0,0
46.23333,2774,60,9,4450,0,0
46.25,2775,57,9,4450,0,0
46.26667,2776,63,9,4450,0,0
46.28333,2777,59,9,4450,0,0
46.3,2778,61,9,4450,0,0
46.31667,2779,60,9,4450,0,0
46.33333,2780,58,9,4450,0,0
46.35,2781,62,9,4450,0,0
46.36666,2782,60,9,4450,0,0
46.38334,2783,60,9,4450,0,0
46.4,2784,60,9,4450,0,0
46.41667,2785,59,9,4450,0,0
46.43333,2786,61,9,4450,0,0
46.45,2787,60,9,4450,0,0
46.46667,2788,60,9,4450,0,0
46.48333,2789,60,9,4450,0,0
46.5,2790,60,9,4450,0,0
46.51667,2791,59,9,4450,0,0
46.53333,2792,60,9,4450,0,0
46.55,2793,58,9,4450,0,0
46.56667,2794,59,9,4450,0,0
46.58333,2795,63,9,4450,0,0
46.6,2796,58,9,4450,0,0
46.61666,2797,63,9,4450,0,0
46.63334,2798,60,9,4450,0,0
46.65,2799,60,9,4450,0,0
46.66667,2800,60,9,4450,0,0
46.68333,2801,60,9,4450,0,0
46.7,2802,59,9,4450,0,0
46.71667,2803,61,9,4450,0,0
46.73333,2804,59,9,4450,0,0
46.75,2805,61,9,4450,0,0
46.76667,2806,60,9,4450,0,0
46.78333,2807,60,9,4450,0,0
46.8,2808,59,9,4450,0,0
46.81667,2809,60,9,4450,0,0
46.83333,2810,60,9,4450,0,0
46.85,2811,60,9,4450,0,0
46.86666,2812,60,9,4450,0,0
46.88334,2813,60,9,4450,0,0
46.9,2814,60,9,4450,0,0
46.91667,2815,60,9,4450,0,0
46.93333,2816,60,9,4450,0,0
46.95,2817,60,9,4450,0,0
46.96667,2818,60,9,4450,0,0
46.98333,2819,60,9,4450,0,0
47,2820,60,9,4450,0,0
47.01667,2821,58,9,4450,0,0
47.03333,2822,62,9,4450,0,0
47.05,2823,58,9,4450,0,0
47.06667,2824,62,9,4450,0,0
47.08333,2825,60,9,4450,0,0
47.1,2826,60,9,4450,0,0
47.11666,2827,60,9,4450,0,0
47.13334,2828,60,9,4450,0,0
47.15,2829,60,9,4450,0,0
47.16667,2830,58,9,4450,0,0
47.18333,2831,61,9,4450,0,0
47.2,2832,58,9,4450,0,0
47.21667,2833,62,9,4450,0,0
47.23333,2834,60,9,4450,0,0
47.25,2835,60,9,4450,0,0
47.26667,2836,60,9,4450,0,0
47.28333,2837,60,9,4450,0,0
47.3,2838,60,9,4450,0,0
47.31667,2839,60,9,4450,0,0
47.33333,2840,60,9,4450,0,0
47.35,2841,60,9,4450,0,0
47.36666,2842,59,9,4450,0,0
47.38334,2843,60,9,4450,0,0
47.4,2844,61,9,4450,0,0
47.41667,2845,58,9,4450,0,0
47.43333,2846,61,9,4450,0,0
47.45,2847,59,9,4450,0,0
47.46667,2848,59,9,4450,0,0
47.48333,2849,62,9,4450,0,0
47.5,2850,61,9,4450,0,0
47.51667,2851,60,9,4450,0,0
47.53333,2852,60,9,4450,0,0
47.55,2853,60,9,4450,0,0
47.56667,2854,57,9,4450,0,0
47.58333,2855,62,9,4450,0,0
47.6,2856,59,9,4450,0,0
47.61666,2857,62,9,4450,0,0
47.63334,2858,60,9,4450,0,0
47.65,2859,60,9,4450,0,0
47.66667,2860,60,9,4450,0,0
47.68333,2861,60,9,4450,0,0
47.7,2862,60,9,4450,0,0
47.71667,2863,60,9,4450,0,0
47.73333,2864,60,9,4450,0,0
47.75,2865,58,9,4450,0,0
47.76667,2866,62,9,4450,0,0
47.78333,2867,60,9,4450,0,0
47.8,2868,60,9,4450,0,0
47.81667,2869,60,9,4450,0,0
47.83333,2870,59,9,4450,0,0
47.85,2871,60,9,4450,0,0
47.86666,2872,59,9,4450,0,0
47.88334,2873,60,9,4450,0,0
47.9,2874,60,9,4450,0,0
47.91667,2875,60,9,4450,0,0
47.93333,2876,60,9,4450,0,0
47.95,2877,59,9,4450,0,0
47.96667,2878,61,9,4450,0,0
47.98333,2879,60,9,4450,0,0
48,2880,60,9,4450,0,0
48.01667,2881,57,9,4450,0,0
48.03333,2882,62,9,4450,0,0
48.05,2883,60,9,4450,0,0
48.06667,2884,61,9,4450,0,0
48.08333,2885,59,9,4450,0,0
48.1,2886,61,9,4450,0,0
48.11666,2887,59,9,4450,0,0
48.13334,2888,61,9,4450,0,0
48.15,2889,57,9,4450,0,0
48.16667,2890,63,9,4450,0,0
48.18333,2891,59,9,4450,0,0
48.2,2892,60,9,4450,0,0
48.21667,2893,61,9,4450,0,0
48.23333,2894,59,9,4450,0,0
48.25,2895,61,9,4450,0,0
48.26667,2896,60,9,4450,0,0
48.28333,2897,60,9,4450,0,0
48.3,2898,60,9,4450,0,0
48.31667,2899,59,9,4450,0,0
48.33333,2900,61,9,4450,0,0
48.35,2901,59,9,4450,0,0
48.36666,2902,61,9,4450,0,0
48.38334,2903,60,9,4450,0,0
48.4,2904,60,9,4450,0,0
48.41667,2905,60,9,4450,0,0
48.43333,2906,58,9,4450,0,0
48.45,2907,62,9,4450,0,0
48.46667,2908,60,9,4450,0,0
48.48333,2909,57,9,4450,0,0
48.5,2910,63,9,4450,0,0
48.51667,2911,60,9,4450,0,0
48.53333,2912,59,9,4450,0,0
48.55,2913,60,9,4450,0,0
48.56667,2914,60,9,4450,0,0
48.58333,2915,60,9,4450,0,0
48.6,2916,60,9,4450,0,0
48.61666,2917,60,9,4450,0,0
48.63334,2918,60,9,4450,0,0
48.65,2919,60,9,4450,0,0
48.66667,2920,58,9,4450,0,0
48.68333,2921,61,9,4450,0,0
48.7,2922,58,9,4450,0,0
48.71667,2923,62,9,4450,0,0
48.73333,2924,60,9,4450,0,0
48.75,2925,60,9,4450,0,0
48.76667,2926,58,9,4450,0,0
48.78333,2927,62,9,4450,0,0
48.8,2928,60,9,4450,0,0
48.81667,2929,60,9,4450,0,0
48.83333,2930,60,9,4450,0,0
48.85,2931,60,9,4450,0,0
48.86666,2932,57,9,4450,0,0
48.88334,2933,62,9,4450,0,0
48.9,2934,61,9,4450,0,0
48.91667,2935,60,9,4450,0,0
48.93333,2936,60,9,4450,0,0
48.95,2937,60,9,4450,0,0
48.96667,2938,57,9,4450,0,0
48.98333,2939,63,9,4450,0,0
49,2940,60,9,4450,0,0
49.01667,2941,60,9,4450,0,0
49.03333,2942,60,9,4450,0,0
49.05,2943,60,9,4450,0,0
49.06667,2944,58,9,4450,0,0
49.08333,2945,62,9,4450,0,0
49.1,2946,60,9,4450,0,0
49.11666,2947,60,9,4450,0,0
49.13334,2948,60,9,4450,0,0
49.15,2949,59,9,4450,0,0
49.16667,2950,58,9,4450,0,0
49.18333,2951,62,9,4450,0,0
49.2,2952,59,9,4450,0,0
49.21667,2953,61,9,4450,0,0
49.23333,2954,59,9,4450,0,0
49.25,2955,61,9,4450,0,0
49.26667,2956,60,9,4450,0,0
49.28333,2957,58,9,4450,0,0
49.3,2958,61,9,4450,0,0
49.31667,2959,60,9,4450,0,0
49.33333,2960,59,9,4450,0,0
49.35,2961,61,9,4450,0,0
49.36666,2962,60,9,4450,0,0
